directory;filename;severity;errorType;errorMessage
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-015.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-015.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-197.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-197.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-330.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-330.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-536.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-536.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-150.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-150.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-136.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-136.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-612.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-612.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-382.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-382.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-043.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-043.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-472.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-472.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-491.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-491.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-068.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-068.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-260.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-260.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-221.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-221.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-135.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-135.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-534.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-534.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-207.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-207.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-018.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-018.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-565.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-565.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-108.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-108.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-613.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-613.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-493.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-493.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-543.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-543.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-172.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-172.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-468.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-468.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-325.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-325.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-442.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-442.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-489.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-489.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-241.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-241.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-194.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-194.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-226.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-226.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-314.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-314.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-244.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-244.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-458.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-458.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-186.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-186.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-303.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-303.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-247.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-247.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-410.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-410.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-169.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-169.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-255.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-255.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-001.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-001.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-295.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-295.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-453.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-453.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-124.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-124.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-223.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-223.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-574.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-574.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-014.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-014.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-016.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-016.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-366.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-366.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-306.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-306.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-317.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-317.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-024.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-024.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-188.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-188.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-243.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-243.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-089.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-089.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-151.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-151.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-156.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-156.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-206.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-206.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-133.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-133.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-103.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-103.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-492.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-492.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-251.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-251.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-443.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-443.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-653.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-653.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-664.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-664.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-674.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-674.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-676.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-676.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-673.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-673.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-679.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-679.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-516.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-516.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-460.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-460.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-680.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-680.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-010.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-010.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-098.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-098.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-429.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-429.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-424.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-424.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-385.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-385.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-228.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-228.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-634.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-634.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-547.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-547.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-563.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-563.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-596.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-596.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-576.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-576.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-254.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-254.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-356.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-356.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-159.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-159.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-610.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-610.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-560.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-560.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-589.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-589.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-230.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-230.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-564.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-564.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-583.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-583.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-457.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-457.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-173.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-173.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-242.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-242.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-532.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-532.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-449.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-449.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-397.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-397.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-184.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-184.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-261.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-261.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-035.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-035.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-641.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-641.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-459.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-459.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-081.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-081.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-345.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-345.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-139.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-139.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-046.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-046.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-153.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-153.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-054.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-054.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-113.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-113.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-028.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-028.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-210.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-210.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-249.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-249.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-557.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-557.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-050.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-050.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-099.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-099.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-339.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-339.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-195.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-195.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-000b.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-000b.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-337.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-337.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-167.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-167.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-293.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-293.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-519.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-519.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-299.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-299.jpg"
